ID,OrderNumber,SupermarketName,SupermarketNumber,ItemNumber,ItemName,Specification,OrderAmount,OrderDate,EstDeliverDate,Contact,ContactNumber
18,20221105210854,SM1,SM001,F00031,ItemH,D,33,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
19,20221105210854,SM1,SM001,F00027,ItemG,D,49,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
20,20221105210854,SM1,SM001,F00001,ItemA,B,36,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
21,20221105210854,SM1,SM001,F00022,ItemF,C,38,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
22,20221105210854,SM1,SM001,F00062,ItemP,C,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
23,20221105210854,SM1,SM001,F00071,ItemR,D,38,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
24,20221105210854,SM1,SM001,F00040,ItemK,A,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
25,20221105210854,SM1,SM001,F00026,ItemG,C,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
26,20221105210854,SM1,SM001,F00067,ItemQ,D,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
27,20221105210854,SM1,SM001,F00015,ItemD,D,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
28,20221105210854,SM1,SM001,F00059,ItemO,D,30,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
29,20221105210854,SM1,SM001,F00082,ItemU,C,37,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
30,20221105210854,SM1,SM001,F00029,ItemH,B,40,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
31,20221105210854,SM1,SM001,F00094,ItemX,C,40,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
32,20221105210854,SM1,SM001,F00070,ItemR,C,43,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
33,20221105210854,SM1,SM001,F00045,ItemL,B,40,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
34,20221105210854,SM1,SM001,F00047,ItemL,D,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
35,20221105210854,SM1,SM001,F00065,ItemQ,B,34,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
36,20221105210854,SM1,SM001,F00041,ItemK,B,37,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
37,20221105210854,SM1,SM001,F00018,ItemE,C,39,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
38,20221105210854,SM1,SM001,F00049,ItemM,B,37,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
39,20221105210854,SM1,SM001,F00063,ItemP,D,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
40,20221105210854,SM1,SM001,F00046,ItemL,C,33,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
41,20221105210854,SM1,SM001,F00079,ItemT,D,37,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
42,20221105210854,SM1,SM001,F00052,ItemN,A,42,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
43,20221105210854,SM1,SM001,F00035,ItemI,D,47,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
44,20221105210854,SM1,SM001,F00042,ItemK,C,42,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
45,20221105210854,SM1,SM001,F00038,ItemJ,C,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
46,20221105210854,SM1,SM001,F00090,ItemW,C,39,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
47,20221105210854,SM1,SM001,F00023,ItemF,D,48,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
48,20221105210854,SM1,SM001,F00006,ItemB,C,38,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
49,20221105210854,SM1,SM001,F00098,ItemY,C,45,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
50,20221105210854,SM1,SM001,F00024,ItemG,A,43,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
51,20221105210854,SM1,SM001,F00013,ItemD,B,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
52,20221105210854,SM1,SM001,F00021,ItemF,B,40,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
53,20221105210854,SM1,SM001,F00073,ItemS,B,31,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
54,20221105210854,SM1,SM001,F00087,ItemV,D,45,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
55,20221105210854,SM1,SM001,F00011,ItemC,D,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
56,20221105210854,SM1,SM001,F00000,ItemA,A,50,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
57,20221105210854,SM1,SM001,F00034,ItemI,C,34,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
58,20221105210854,SM1,SM001,F00080,ItemU,A,38,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
59,20221105210854,SM1,SM001,F00081,ItemU,B,30,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
60,20221105210854,SM1,SM001,F00076,ItemT,A,35,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
61,20221105210854,SM1,SM001,F00097,ItemY,B,40,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
62,20221105210854,SM1,SM001,F00039,ItemJ,D,37,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
63,20221105210854,SM1,SM001,F00050,ItemM,C,32,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
64,20221105210854,SM1,SM001,F00016,ItemE,A,41,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
65,20221105210854,SM1,SM001,F00037,ItemJ,B,39,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
66,20221105210854,SM1,SM001,F00084,ItemV,A,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
67,20221105210854,SM1,SM001,F00009,ItemC,B,42,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
68,20221105210854,SM1,SM001,F00074,ItemS,C,42,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
69,20221105210854,SM1,SM001,F00036,ItemJ,A,44,2022-11-05,2022-11-07  12:00:00,Dr.Xu,10086
