ID,OrderNumber,SupermarketName,SupermarketNumber,ItemNumber,ItemName,Specification,OrderAmount,OrderDate,EstDeliverDate,Contact,ContactNumber
31,20221108212642,SM1,SM001,F00049,ItemM,B,39,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
32,20221108212642,SM1,SM001,F00077,ItemT,B,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
33,20221108212642,SM1,SM001,F00076,ItemT,A,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
34,20221108212642,SM1,SM001,F00002,ItemA,C,33,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
35,20221108212642,SM1,SM001,F00087,ItemV,D,43,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
36,20221108212642,SM1,SM001,F00086,ItemV,C,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
37,20221108212642,SM1,SM001,F00039,ItemJ,D,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
38,20221108212642,SM1,SM001,F00094,ItemX,C,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
39,20221108212642,SM1,SM001,F00089,ItemW,B,44,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
40,20221108212642,SM1,SM001,F00022,ItemF,C,43,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
41,20221108212642,SM1,SM001,F00023,ItemF,D,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
42,20221108212642,SM1,SM001,F00097,ItemY,B,39,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
43,20221108212642,SM1,SM001,F00005,ItemB,B,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
44,20221108212642,SM1,SM001,F00011,ItemC,D,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
45,20221108212642,SM1,SM001,F00028,ItemH,A,36,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
46,20221108212642,SM1,SM001,F00058,ItemO,C,49,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
47,20221108212642,SM1,SM001,F00075,ItemS,D,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
48,20221108212642,SM1,SM001,F00025,ItemG,B,49,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
49,20221108212642,SM1,SM001,F00050,ItemM,C,49,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
50,20221108212642,SM1,SM001,F00085,ItemV,B,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
51,20221108212642,SM1,SM001,F00013,ItemD,B,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
52,20221108212642,SM1,SM001,F00033,ItemI,B,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
53,20221108212642,SM1,SM001,F00069,ItemR,B,27,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
54,20221108212642,SM1,SM001,F00054,ItemN,C,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
55,20221108212642,SM1,SM001,F00046,ItemL,C,32,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
56,20221108212642,SM1,SM001,F00026,ItemG,C,33,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
57,20221108212642,SM1,SM001,F00031,ItemH,D,48,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
58,20221108212642,SM1,SM001,F00066,ItemQ,C,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
59,20221108212642,SM1,SM001,F00060,ItemP,A,39,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
60,20221108212642,SM1,SM001,F00042,ItemK,C,44,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
61,20221108212642,SM1,SM001,F00030,ItemH,C,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
62,20221108212642,SM1,SM001,F00027,ItemG,D,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
63,20221108212642,SM1,SM001,F00070,ItemR,C,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
64,20221108212642,SM1,SM001,F00037,ItemJ,B,38,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
65,20221108212642,SM1,SM001,F00091,ItemW,D,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
66,20221108212642,SM1,SM001,F00024,ItemG,A,44,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
67,20221108212642,SM1,SM001,F00088,ItemW,A,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
68,20221108212642,SM1,SM001,F00034,ItemI,C,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
69,20221108212642,SM1,SM001,F00071,ItemR,D,33,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
70,20221108212642,SM1,SM001,F00051,ItemM,D,40,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
71,20221108212642,SM1,SM001,F00040,ItemK,A,33,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
72,20221108212642,SM1,SM001,F00016,ItemE,A,46,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
73,20221108212642,SM1,SM001,F00068,ItemR,A,36,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
74,20221108212642,SM1,SM001,F00009,ItemC,B,45,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
75,20221108212642,SM1,SM001,F00098,ItemY,C,37,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
76,20221108212642,SM1,SM001,F00047,ItemL,D,45,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
77,20221108212642,SM1,SM001,F00043,ItemK,D,37,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
78,20221108212642,SM1,SM001,F00073,ItemS,B,41,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
79,20221108212642,SM1,SM001,F00061,ItemP,B,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
80,20221108212642,SM1,SM001,F00096,ItemY,A,39,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
81,20221108212642,SM1,SM001,F00090,ItemW,C,36,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
82,20221108212642,SM1,SM001,F00004,ItemB,A,42,2022-11-08,2022-11-06  12:00:00,Dr.Xu,10086
