ID,OrderNumber,SupermarketName,SupermarketNumber,ItemNumber,ItemName,Specification,OrderAmount,OrderDate,EstDeliverDate,Contact,ContactNumber
23,20221106212640,SM1,SM001,F00025,ItemG,B,42,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
24,20221106212640,SM1,SM001,F00086,ItemV,C,36,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
25,20221106212640,SM1,SM001,F00093,ItemX,B,36,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
26,20221106212640,SM1,SM001,F00044,ItemL,A,34,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
27,20221106212640,SM1,SM001,F00026,ItemG,C,38,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
28,20221106212640,SM1,SM001,F00075,ItemS,D,45,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
29,20221106212640,SM1,SM001,F00006,ItemB,C,42,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
30,20221106212640,SM1,SM001,F00022,ItemF,C,32,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
31,20221106212640,SM1,SM001,F00004,ItemB,A,37,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
32,20221106212640,SM1,SM001,F00031,ItemH,D,38,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
33,20221106212640,SM1,SM001,F00032,ItemI,A,51,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
34,20221106212640,SM1,SM001,F00082,ItemU,C,42,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
35,20221106212640,SM1,SM001,F00053,ItemN,B,39,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
36,20221106212640,SM1,SM001,F00030,ItemH,C,37,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
37,20221106212640,SM1,SM001,F00000,ItemA,A,40,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
38,20221106212640,SM1,SM001,F00052,ItemN,A,40,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
39,20221106212640,SM1,SM001,F00010,ItemC,C,38,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
40,20221106212640,SM1,SM001,F00038,ItemJ,C,49,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
41,20221106212640,SM1,SM001,F00073,ItemS,B,45,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
42,20221106212640,SM1,SM001,F00090,ItemW,C,44,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
43,20221106212640,SM1,SM001,F00061,ItemP,B,40,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
44,20221106212640,SM1,SM001,F00071,ItemR,D,45,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
45,20221106212640,SM1,SM001,F00083,ItemU,D,44,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
46,20221106212640,SM1,SM001,F00062,ItemP,C,34,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
47,20221106212640,SM1,SM001,F00079,ItemT,D,37,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
48,20221106212640,SM1,SM001,F00096,ItemY,A,35,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
49,20221106212640,SM1,SM001,F00072,ItemS,A,35,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
50,20221106212640,SM1,SM001,F00024,ItemG,A,39,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
51,20221106212640,SM1,SM001,F00085,ItemV,B,39,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
52,20221106212640,SM1,SM001,F00019,ItemE,D,44,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
53,20221106212640,SM1,SM001,F00007,ItemB,D,44,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
54,20221106212640,SM1,SM001,F00046,ItemL,C,39,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
55,20221106212640,SM1,SM001,F00008,ItemC,A,40,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
56,20221106212640,SM1,SM001,F00056,ItemO,A,42,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
57,20221106212640,SM1,SM001,F00027,ItemG,D,47,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
58,20221106212640,SM1,SM001,F00047,ItemL,D,40,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
59,20221106212640,SM1,SM001,F00014,ItemD,C,37,2022-11-06,2022-11-06  13:00:00,Dr.Xu,10086
